TITLE	231114_20mM_HEPES_10mm-cuvette-abs
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/11/14
TIME	16:13:06
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	ARBITRARY UNITS
FIRSTX	  350.0000
LASTX	  200.0000
NPOINTS	    1501
FIRSTY	     0.93431
MAXY	     4.95016
MINY	    -5.17613
XYDATA
332.9000	0.727387	0.74069
332.8000	0.714516	0.74052
332.7000	0.707869	0.740345
332.6000	0.702569	0.740154
332.5000	0.697046	0.739984
332.4000	0.692716	0.739823
332.3000	0.691217	0.739646
332.2000	0.691086	0.739482
332.1000	0.68354	0.73931
332.0000	0.676849	0.739153
331.9000	0.671559	0.739003
331.8000	0.66602	0.738831
331.7000	0.668346	0.738682
331.6000	0.675952	0.738527
331.5000	0.677348	0.738362
331.4000	0.67427	0.73822
331.3000	0.673767	0.738057
331.2000	0.67479	0.73788
331.1000	0.672303	0.73772
331.0000	0.67051	0.737554
330.9000	0.662488	0.737417
330.8000	0.643398	0.73725
330.7000	0.622372	0.737064
330.6000	0.606254	0.7369
330.5000	0.589767	0.736732
330.4000	0.576567	0.736568
330.3000	0.567113	0.736416
330.2000	0.555135	0.736253
330.1000	0.548336	0.736077
330.0000	0.545743	0.735927
329.9000	0.545372	0.735785
329.8000	0.543081	0.735644
329.7000	0.53503	0.735487
329.6000	0.520996	0.735312
329.5000	0.503489	0.735155
329.4000	0.483348	0.734999
329.3000	0.470272	0.734826
329.2000	0.454998	0.734676
329.1000	0.435075	0.734505
329.0000	0.419941	0.73435
328.9000	0.404781	0.734167
328.8000	0.394433	0.733983
328.7000	0.380695	0.733829
328.6000	0.368545	0.733664
328.5000	0.358677	0.733486
328.4000	0.352327	0.733315
328.3000	0.356033	0.733142
328.2000	0.360907	0.733005
328.1000	0.368355	0.732854
328.0000	0.373443	0.732686
327.9000	0.376226	0.73252
327.8000	0.376583	0.732347
327.7000	0.374388	0.73218
327.6000	0.370023	0.732011
327.5000	0.37377	0.731849
327.4000	0.373395	0.731681
327.3000	0.378462	0.731513
327.2000	0.384849	0.731333
327.1000	0.386036	0.731158
327.0000	0.393129	0.730967
326.9000	0.404926	0.730786
326.8000	0.409981	0.730601
326.7000	0.412842	0.730395
326.6000	0.409896	0.730203
326.5000	0.401496	0.729983
326.4000	0.403711	0.72978
326.3000	0.408542	0.729562
326.2000	0.417895	0.729326
326.1000	0.421099	0.729114
326.0000	0.426309	0.728888
325.9000	0.434513	0.728675
325.8000	0.442227	0.728434
325.7000	0.449963	0.728184
325.6000	0.456325	0.727936
325.5000	0.462357	0.727678
325.4000	0.464308	0.727426
325.3000	0.45896	0.727154
325.2000	0.459071	0.726891
325.1000	0.46047	0.726646
325.0000	0.456007	0.726401
324.9000	0.452158	0.726158
324.8000	0.454937	0.725915
324.7000	0.457656	0.725667
324.6000	0.45665	0.725452
324.5000	0.456623	0.725251
324.4000	0.463058	0.725066
324.3000	0.479537	0.724889
324.2000	0.501428	0.724705
324.1000	0.526114	0.724562
324.0000	0.547597	0.724401
323.9000	0.56251	0.724249
323.8000	0.575049	0.724079
323.7000	0.583445	0.723897
323.6000	0.588548	0.723726
323.5000	0.601642	0.72355
323.4000	0.604615	0.723388
323.3000	0.602568	0.723201
323.2000	0.599746	0.723013
323.1000	0.600116	0.722832
323.0000	0.606244	0.722652
322.9000	0.616716	0.722477
322.8000	0.625274	0.72229
322.7000	0.632411	0.722096
322.6000	0.63324	0.721916
322.5000	0.632999	0.721719
322.4000	0.639961	0.721538
322.3000	0.646316	0.721375
322.2000	0.656444	0.721234
322.1000	0.666104	0.721085
322.0000	0.673111	0.720919
321.9000	0.683885	0.720767
321.8000	0.699652	0.720612
321.7000	0.712546	0.720471
